username|to|text|retweets|favorites|replies|id|permalink|author_id|date|formatted_date|mentions|hashtags|geo|urls
jair13new|CaracolRadio|El epicentro es en Yantzatza provincia de Zamora Chinchipe, Ecuador. Al oriente del Ecuador, se sintió en parte del Perú|0|2|0|1132557859772780544|https://twitter.com/jair13new/status/1132557859772780544|2999153411|2019-05-26 08:03:30+00:00|Sun May 26 08:03:30 +0000 2019||||
Yopoltico1|inocarec|La información del epicentro indica que es en Perú, no en Zamora Chinchipe. pic.twitter.com/87813KmISV|0|2|1|1132557762955743235|https://twitter.com/Yopoltico1/status/1132557762955743235|1032990431242543106|2019-05-26 08:03:07+00:00|Sun May 26 08:03:07 +0000 2019||||
GabyCisnerosV|elcomerciocom|El epicentro fue en Perú cerca de Tarapoto, no en Zamora Chinchipe........|0|3|0|1132557481136263169|https://twitter.com/GabyCisnerosV/status/1132557481136263169|33259536|2019-05-26 08:02:00+00:00|Sun May 26 08:02:00 +0000 2019||||
dfzabalac7|teleamazonasec|Zamora Chinchipe es provincia, no localidad... y el epicentro es en Perú fuera del país|0|0|0|1132556812614623233|https://twitter.com/dfzabalac7/status/1132556812614623233|430253161|2019-05-26 07:59:20+00:00|Sun May 26 07:59:20 +0000 2019||||
AyalaE96|None|Aclaremos que el Sismo fue en Perú y que el Bot del @IGecuador siempre toma de referencia el lugar más cercano al Ecuador territorial del sismo, en este caso Zamora Chinchipe, así que no, no fue ahí el epicentro...|2|5|1|1132556774865854464|https://twitter.com/AyalaE96/status/1132556774865854464|157486153|2019-05-26 07:59:11+00:00|Sun May 26 07:59:11 +0000 2019|@IGecuador|||
johancoronel|teleamazonasec|Lean bien. Es a 470 km de Zamora Chinchipe. Epicentro en Perú https://twitter.com/teleamazonasec/status/1132556032264343552 …|2|3|0|1132556647358976000|https://twitter.com/johancoronel/status/1132556647358976000|133044283|2019-05-26 07:58:41+00:00|Sun May 26 07:58:41 +0000 2019||||https://twitter.com/teleamazonasec/status/1132556032264343552
adan_ulrich|None|El terremoto fue en Perú. El @IGecuador coloca a Zamora Chinchipe como referencia por ser el punto más cercano en Ecuador (424 km del epicentro). pic.twitter.com/zcd65Lw7Tr|221|212|22|1132555971778306049|https://twitter.com/adan_ulrich/status/1132555971778306049|429764372|2019-05-26 07:56:00+00:00|Sun May 26 07:56:00 +0000 2019|@IGecuador|||
el_alerta|None|La madrugada de este domingo se registró un sismo de 8.09 de magnitud, con epicentro en Perú; en Ecuador dejó siete heridos en las provincias de Zamora Chinchipe, Morona Santiago, Loja, Los Ríos y Santo Domingo de los Tsáchilas. #AlertaCuenca Vía: https://www.elcomercio.com/actualidad/heridos-ecuador-sismo-peru-emergencia.html …pic.twitter.com/jByy987Um5|0|0|0|1133100391279800320|https://twitter.com/el_alerta/status/1133100391279800320|1027232449095520257|2019-05-27 19:59:19+00:00|Mon May 27 19:59:19 +0000 2019||#AlertaCuenca||https://www.elcomercio.com/actualidad/heridos-ecuador-sismo-peru-emergencia.html
Anticuantico|ottosonnenh|Epicentro en Yurimaguas Perú No en Zamora Chinchipe Inepto de buena cuna! pic.twitter.com/APdWkbAQma|0|1|0|1132994731015835649|https://twitter.com/Anticuantico/status/1132994731015835649|1032457518625239040|2019-05-27 12:59:28+00:00|Mon May 27 12:59:28 +0000 2019||||
Jorgcaceres|avilanieto|"Don Otto, donde estudio geografía ""fuerte sismo con epicentro en Zamora Chinchipe"" el epicentro fue en Perú. En una escuela unidocente? será? https://twitter.com/avilanieto/status/1132612083177132032 …"|15|23|2|1132809590498897921|https://twitter.com/Jorgcaceres/status/1132809590498897921|139476412|2019-05-27 00:43:47+00:00|Mon May 27 00:43:47 +0000 2019||||https://twitter.com/avilanieto/status/1132612083177132032
MichaelJairo|ottosonnenh|Epicentro en Zamora Chinchipe???? Pero que le pasa señor vicepresidente a dedo, no alarme al país. El epicentro fue en Perú, y todavía pide que nos informemos desde canales oficiales. Ni Cristóbal colón no estuvo tan perdido como usted.|0|0|0|1132804154471133186|https://twitter.com/MichaelJairo/status/1132804154471133186|601427501|2019-05-27 00:22:11+00:00|Mon May 27 00:22:11 +0000 2019||||
tomebamba|None|Un puente en Zamora Chinchipe tiene afectaciones a su estructura tras el sismo con epicentro en Perú. / El Comercio http://ow.ly/bznK30oQGiP|2|1|0|1133810334345699328|https://twitter.com/tomebamba/status/1133810334345699328|89563373|2019-05-29 19:00:23+00:00|Wed May 29 19:00:23 +0000 2019||||http://ow.ly/bznK30oQGiP
ElOrienteEc|None|Un puente en Zamora Chinchipe tiene afectaciones a su estructura tras el sismo con epicentro en Perú http://j.mp/2WdYOzd via @ElOrienteEcpic.twitter.com/Z2yPMsyRgr|0|0|0|1134287474161795073|https://twitter.com/ElOrienteEc/status/1134287474161795073|2555511740|2019-05-31 02:36:22+00:00|Fri May 31 02:36:22 +0000 2019|@ElOrienteEcpic|||http://j.mp/2WdYOzd
MaticesRevista|None|SISMO: Sin víctimas ni infraestructura gravemente comprometida, en Ecuador, tras temblor en Perú La Secretaria Nacional de Gestión de Riesgos informó daños en Loja, El Oro, Zamora Chinchipe y Machala|0|0|0|1132777813948473345|https://twitter.com/MaticesRevista/status/1132777813948473345|959945447874932738|2019-05-26 22:37:31+00:00|Sun May 26 22:37:31 +0000 2019||||
canalN_|None|"Hay ""afectaciones menores"" en casas de las localidades amazónicas de Yantzaza y Centinela del Cóndor, ubicadas en la provincia de Zamora Chinchipe, fronteriza con Perú http://ow.ly/th1f30oPt4H"|3|11|0|1132770697045041154|https://twitter.com/canalN_/status/1132770697045041154|248692867|2019-05-26 22:09:14+00:00|Sun May 26 22:09:14 +0000 2019||||http://ow.ly/th1f30oPt4H
americatv_peru|None|"Hay ""afectaciones menores"" en casas de las localidades amazónicas de Yantzaza y Centinela del Cóndor, ubicadas en la provincia de Zamora Chinchipe, fronteriza con Perú http://ow.ly/9xYb30oPsXn"|0|2|1|1132767500498812928|https://twitter.com/americatv_peru/status/1132767500498812928|191660831|2019-05-26 21:56:32+00:00|Sun May 26 21:56:32 +0000 2019||||http://ow.ly/9xYb30oPsXn
noticiAmerica|None|"Hay ""afectaciones menores"" en casas de las localidades amazónicas de Yantzaza y Centinela del Cóndor, ubicadas en la provincia de Zamora Chinchipe, fronteriza con Perú http://ow.ly/Wtsy30oPsXl"|2|4|0|1132767469402316801|https://twitter.com/noticiAmerica/status/1132767469402316801|65549291|2019-05-26 21:56:25+00:00|Sun May 26 21:56:25 +0000 2019||||http://ow.ly/Wtsy30oPsXl
TMT30_|None|#Sismo de 8.09 de magnitud deja 1 muerto y al menos 18 heridos en Perú (video). En #Ecuador, 15 personas resultaron heridas en Zamora Chinchipe, Loja, Santo Domingo y Los Ríos; y 5 viviendas afectadas, en los cantones Yantzaza y Centinela del Cóndor. pic.twitter.com/eI401WNdJs|2|0|0|1132764631888519168|https://twitter.com/TMT30_/status/1132764631888519168|1063441789590429696|2019-05-26 21:45:08+00:00|Sun May 26 21:45:08 +0000 2019||#Sismo #Ecuador||
santiagomolinao|None|Las personas atendidas por el sistema de salud pública que se recuperan sin novedad luego del sismo en Perú provienen de Zamora Chinchipe (5), Quilanga (1), El Pangui (1), Yantzaza (5), Santo Domingo (1), Cariamanga (1) y Babahoyo (1). @eluniversocompic.twitter.com/mcqRqtFGzI|0|1|0|1132760910379081728|https://twitter.com/santiagomolinao/status/1132760910379081728|604760769|2019-05-26 21:30:21+00:00|Sun May 26 21:30:21 +0000 2019|@eluniversocompic|||
RadarLatam_SS21|None|#Ecuador #Peru Fuerte Terremoto M8.2 a 431.21km de Yantzaza,Zamora Chinchipe - Perú con una profundidad de 74 km. #temblor Vía @SismoMundial #IGEPNpic.twitter.com/C3kj6TWvd1|0|0|0|1132756335894945796|https://twitter.com/RadarLatam_SS21/status/1132756335894945796|767784574260809728|2019-05-26 21:12:10+00:00|Sun May 26 21:12:10 +0000 2019|@SismoMundial|#Ecuador #Peru #temblor #IGEPNpic||
ecuainm|None|SISMO: Sin víctimas ni infraestructura gravemente comprometida, en #Ecuador, tras temblor en #Perú La Secretaria Nacional de Gestión de Riesgos informó daños en Loja, El Oro, Zamora Chinchipe y Machala|6|5|0|1132749375799668736|https://twitter.com/ecuainm/status/1132749375799668736|42479903|2019-05-26 20:44:31+00:00|Sun May 26 20:44:31 +0000 2019||#Ecuador #Perú||
elyex|None|Siete heridos y afectaciones en casas en Zamora Chinchipe por sismo en amazonía de Perú https://elyex.com/el-vicepresidente-de-ecuador-otto-sonnenholzner-public-en-su-red-social-de-twitter-que-hasta-el-momento-tienen-el-reporte-de-siete-heridos-en-total-por-el-sismo-con-epicentro-en-per/ … @elyex|0|0|0|1132738800013254662|https://twitter.com/elyex/status/1132738800013254662|55069057|2019-05-26 20:02:29+00:00|Sun May 26 20:02:29 +0000 2019|@elyex|||https://elyex.com/el-vicepresidente-de-ecuador-otto-sonnenholzner-public-en-su-red-social-de-twitter-que-hasta-el-momento-tienen-el-reporte-de-siete-heridos-en-total-por-el-sismo-con-epicentro-en-per/
DanielEsTuVoz|None|Nuestra solidaridad y abrazo sentido a todas las familias afectadas por el sismo de la madrugada de hoy con epicentro en #Perú, que también afectó a la hermana república de #Colombia y a nuestro país, principalmente a la provincia #ZamoraChinchipe, mis oraciones están con ustedes|20|36|0|1132730264243834884|https://twitter.com/DanielEsTuVoz/status/1132730264243834884|40952499|2019-05-26 19:28:34+00:00|Sun May 26 19:28:34 +0000 2019||#Perú #Colombia #ZamoraChinchipe||
KpopEcuador28|None|Los fuertes temblores de la madrugada fueron; #Yantzaza #ZamoraChinchipe de 7.70 y #Terremoto de 8,3 en #Loreto #Perú Ambos movimientos telurico, fueron en la Región Amazónica y la misma hora a las 2:41 AM Los #temblores también fueron sentidos en #Colombia y #Brazilpic.twitter.com/dQqjK9LeS9|2|2|2|1132729512809172997|https://twitter.com/KpopEcuador28/status/1132729512809172997|202830240|2019-05-26 19:25:35+00:00|Sun May 26 19:25:35 +0000 2019||#Yantzaza #ZamoraChinchipe #Terremoto #Loreto #Perú #temblores #Colombia #Brazilpic||
globalnews_ec|None|Siete heridos y afectaciones en casas en Zamora Chinchipe por sismo en amazonía de Perú http://bit.ly/30HQE0B http://www.radiocre.com pic.twitter.com/SZSMWe8ila|0|0|0|1132723701626155008|https://twitter.com/globalnews_ec/status/1132723701626155008|953845117118492674|2019-05-26 19:02:30+00:00|Sun May 26 19:02:30 +0000 2019||||http://bit.ly/30HQE0B,http://www.radiocre.com
chv777|None|Pelea en Twitter entre peruanos y ecuatorianos para ver dónde fue el sismo: - El sismo fue en Perú - ¡Q t pasa!, ¡fue en Zamora Chinchipe, en Ecuador! - Mentira, el sismo fue nuestro desde los Incas. - Nada, según Carta Real de España d 1530 el sismo es nuestro. Vrg d gente|0|0|0|1132716623859781632|https://twitter.com/chv777/status/1132716623859781632|2405318640|2019-05-26 18:34:22+00:00|Sun May 26 18:34:22 +0000 2019||||
RomuloIzquierdo|camilaperezjlv|Recién me entero que Yantzaza, Zamora Chinchipe ha estado 400 km. mas al sur oriente, en Perú.|1|1|0|1132716288982355968|https://twitter.com/RomuloIzquierdo/status/1132716288982355968|1491692972|2019-05-26 18:33:02+00:00|Sun May 26 18:33:02 +0000 2019||||
sirob50|mariapaularomo|11 hombres armados se metieron a robar en una residencia en Punta Blanca, entrada 4 y capturan a tres de los cuatro creo q @mariapaularomo está marinada por la fiesta n privada, no perdón, por el temblor q el epicentro fue n Zamora Chinchipe o s en Perú muy confuso todo|0|3|0|1132714452904742917|https://twitter.com/sirob50/status/1132714452904742917|339164809|2019-05-26 18:25:45+00:00|Sun May 26 18:25:45 +0000 2019|@mariapaularomo|||
roberto_yepez|podagop|Zamora Perú? Antes de quejarte mira bien lo que vas a poner, a las 3am mucha gente y empresas no tuvieron la información clara, además ahi pregunta si en Zamora Chinchipe están bien? Estas QUEJUDAS son bien pendejas|0|0|0|1132713699544895509|https://twitter.com/roberto_yepez/status/1132713699544895509|181376559|2019-05-26 18:22:45+00:00|Sun May 26 18:22:45 +0000 2019||||
portadaecuador|None|El sismo de 8.09 de magnitud, con epicentro en Perú, dejó siete heridos en las provincias de #ZamoraChinchipe, #MoronaSantiago, #Loja, #LosRíos y #SantoDomingo de los Tsáchilas.pic.twitter.com/N9I3trhqHi|0|0|0|1132713227375337472|https://twitter.com/portadaecuador/status/1132713227375337472|1128745717579829249|2019-05-26 18:20:52+00:00|Sun May 26 18:20:52 +0000 2019||#ZamoraChinchipe #MoronaSantiago #Loja #LosRíos #SantoDomingo||
sandrayepez1|Bachigomez|Es que primero pusieron Zamora Chinchipe, 7 algo ,después 8 .. Yo solo escuchaba en modo avión zzzz .... Hoy leí que fue en Perú. Pero mi casa se movía como gelatina y fue largooooooo..|0|1|1|1132711546835079168|https://twitter.com/sandrayepez1/status/1132711546835079168|198261677|2019-05-26 18:14:12+00:00|Sun May 26 18:14:12 +0000 2019||||
Ecuador24ec|None|Siete heridos y afectaciones en casas en Zamora Chinchipe por sismo en amazonía de Perú https://ecuador24647405456.wordpress.com/2019/05/26/siete-heridos-y-afectaciones-en-casas-en-zamora-chinchipe-por-sismo-en-amazonia-de-peru/ … #NOTICIAS #ECUADOR #PERU #SISMO|0|0|0|1132711166105534464|https://twitter.com/Ecuador24ec/status/1132711166105534464|1125063412889862145|2019-05-26 18:12:41+00:00|Sun May 26 18:12:41 +0000 2019||#NOTICIAS #ECUADOR #PERU #SISMO||https://ecuador24647405456.wordpress.com/2019/05/26/siete-heridos-y-afectaciones-en-casas-en-zamora-chinchipe-por-sismo-en-amazonia-de-peru/
gusmormar|ottosonnenh|Desde el comienzo dijeron a 421 km d Zamora Chinchipe. Eso es Perú|0|0|0|1132709571515039745|https://twitter.com/gusmormar/status/1132709571515039745|354129388|2019-05-26 18:06:21+00:00|Sun May 26 18:06:21 +0000 2019||||
Rochi35|None|Siete heridos y afectaciones en casas en Zamora Chinchipe por sismo en amazonía de Perú https://www.eluniverso.com/noticias/2019/05/26/nota/7348139/siete-heridos-afectaciones-casas-zamora-chinchipe-sismo-epicentro?&utm_source=twitter&utm_medium=social-media&utm_campaign=addtoany … por @eluniversocom|0|0|0|1132700133068554240|https://twitter.com/Rochi35/status/1132700133068554240|101331307|2019-05-26 17:28:50+00:00|Sun May 26 17:28:50 +0000 2019|@eluniversocom|||https://www.eluniverso.com/noticias/2019/05/26/nota/7348139/siete-heridos-afectaciones-casas-zamora-chinchipe-sismo-epicentro?&utm_source=twitter&utm_medium=social-media&utm_campaign=addtoany
jcemperador29|None|Siete heridos y afectaciones en casas en Zamora Chinchipe por sismo en amazonía de Perú, afectaciones menores en viviendas en Yantzaza y en Centinela del Cóndor, en Zamora Chinchipe. No hay daños en la infraestructura estratégica. pic.twitter.com/QKbIgNpKgJ|0|0|0|1132697852822597632|https://twitter.com/jcemperador29/status/1132697852822597632|450754346|2019-05-26 17:19:47+00:00|Sun May 26 17:19:47 +0000 2019||||
LuisCuencaMedi1|CleverJimenez69|Fuerza hnos. De Zamora Chinchipe. Solidaridad con los vecinos del Peru.|0|1|0|1132696643487305731|https://twitter.com/LuisCuencaMedi1/status/1132696643487305731|898980439066644481|2019-05-26 17:14:58+00:00|Sun May 26 17:14:58 +0000 2019||||
RaquelP66631837|tinocotania|Periodismo empírico y por cumplido; por lo menos anote que el epicentro fuen en ek norte de Perú y que se había sentido mucho en Zamora Chinchipe.|0|0|0|1132694728238096386|https://twitter.com/RaquelP66631837/status/1132694728238096386|1112405700918038534|2019-05-26 17:07:22+00:00|Sun May 26 17:07:22 +0000 2019||||
PacoBueno12|xaguilarv|Como no sabemos que es verdad si Yantzaza Zamora Chinchipe, escape del Peru, si ester estate rifando el Pais y privatizando todo, tenemos que investigar esto https://twitter.com/xaguilarv/status/1132558027238903809 …|0|0|0|1132693251536896001|https://twitter.com/PacoBueno12/status/1132693251536896001|1081498866564939781|2019-05-26 17:01:30+00:00|Sun May 26 17:01:30 +0000 2019||||https://twitter.com/xaguilarv/status/1132558027238903809
IsisFarias21|None|Sismo de 8.09 con epicentro Perú a las 02:41 dejó heridos en Ecuador. Las provincias afectadas son Zamora Chinchipe, Morona Santiago, Loja, Los Ríos y Santo Domingo de los Tsáchilas sin embargo a que se lo sintió en casi todo el Ecuador. http://bit.ly/HeridEcuadr #pistasinforma|3|6|0|1132692761013104644|https://twitter.com/IsisFarias21/status/1132692761013104644|2494873194|2019-05-26 16:59:33+00:00|Sun May 26 16:59:33 +0000 2019||#pistasinforma||http://bit.ly/HeridEcuadr
Sara201154|Mateofloresm|Qué mal informado el Sr. @ottosonnenh, el epicentro fue en Loreto, Perú, a 400km de Zamora Chinchipe!|2|0|0|1132690296641400832|https://twitter.com/Sara201154/status/1132690296641400832|285981357|2019-05-26 16:49:45+00:00|Sun May 26 16:49:45 +0000 2019|@ottosonnenh|||
Amparitocasti10|ActualidadRT|Fortalesa hermanos de Perú y Zamora Chinchipe|0|0|0|1132688092022882304|https://twitter.com/Amparitocasti10/status/1132688092022882304|852151243137056768|2019-05-26 16:41:00+00:00|Sun May 26 16:41:00 +0000 2019||||
RaulJLojano|jotacelira|Terremoto de 8.0 Sacude Ecuador y Perú http://laprensaderjl.blogspot.com/2019/05/terremoto-de-80-sacude-ecuador-y-peru.html … En la provincia de Zamora Chinchipe se reportan daños materiales.|0|1|0|1132685759004250112|https://twitter.com/RaulJLojano/status/1132685759004250112|974595830|2019-05-26 16:31:43+00:00|Sun May 26 16:31:43 +0000 2019||||http://laprensaderjl.blogspot.com/2019/05/terremoto-de-80-sacude-ecuador-y-peru.html
Bachigomez|sandrayepez1|Jajajajajajaja yo dije Zamora Chinchipe y me cayeron a patadas en twitter diciendo que fue en Perú. Con la fuerza que tuvo pensé que fue en la casa de mi vecino!!|0|1|1|1132685756772827137|https://twitter.com/Bachigomez/status/1132685756772827137|102825042|2019-05-26 16:31:43+00:00|Sun May 26 16:31:43 +0000 2019||||
pichinchauniver|None|#ATENCIÓN   @Riesgos_Ec informó que después del sismo de magnitud 7.5 (según @igp_peru) registrado este domingo 26 de mayo en #Perú, se encuentran activados los COE provinciales en Loja, El Oro y Zamora Chinchipe. Aquí los detalles https://www.pichinchauniversal.com.ec/al-momento-se-registran-7-heridos-y-danos-estructurales-en-ecuador-tras-sismo-en-peru/ …|1|0|0|1132682240612327425|https://twitter.com/pichinchauniver/status/1132682240612327425|757469910|2019-05-26 16:17:45+00:00|Sun May 26 16:17:45 +0000 2019|@Riesgos_Ec @igp_peru|#ATENCIÓN #Perú||https://www.pichinchauniversal.com.ec/al-momento-se-registran-7-heridos-y-danos-estructurales-en-ecuador-tras-sismo-en-peru/
ZeffDaMaze|elcomerciocom|El epicentro de ese #sismo No fue en Yantzaza, ni en Zamora Chinchipe ni en Ecuador... Fue al nororiente de Perú. Mejor borren este Twitt|0|1|0|1132681504474247168|https://twitter.com/ZeffDaMaze/status/1132681504474247168|1321137534|2019-05-26 16:14:49+00:00|Sun May 26 16:14:49 +0000 2019||#sismo||
BoliviaMundNews|None|#Terremoto de magnitud 8,0 sacude el norte de #Perú a 431.21km de #Yantzaza, #Zamora #Chinchipe con una profundidad de 74 km. También se sintió en #Colombia , #Venezuela y #Ecuador . #Earthquake #BreakingNewspic.twitter.com/5cwbEcRO3M|0|1|0|1132675581332676608|https://twitter.com/BoliviaMundNews/status/1132675581332676608|752672190798163969|2019-05-26 15:51:17+00:00|Sun May 26 15:51:17 +0000 2019||#Terremoto #Perú #Yantzaza #Zamora #Chinchipe #Colombia #Venezuela #Ecuador #Earthquake #BreakingNewspic||
